instance name;fleet name;opt?;RN solved?;UB;LB tree;LB root;LB root+cuts;time [s];time root [s];time root+cuts [s];time limit [s];BB nodes;routes;Pieces RN;Pieces BPC
RCdp201;1vehc2pcs90bp;true;true;15222.9;15222.9;15136.4;15222.9;16.0261;6.75768;16.0259;3600;1;1: (0 5 45 2 6 7 8 46 3 1 4 100 70 101 ) ,2: (0 14 47 16 15 11 12 78 73 79 53 90 101 ) ,3: (0 61 81 94 96 93 80 101 ) ,4: (0 64 23 21 18 19 49 22 20 24 101 ) ,5: (0 65 83 59 75 97 74 58 77 25 48 101 ) ,6: (0 69 98 88 55 68 101 ) ,7: (0 71 67 62 85 76 51 84 56 66 101 ) ,8: (0 72 36 39 42 44 41 38 40 43 35 37 54 101 ) ,9: (0 82 52 99 57 86 87 9 10 13 17 60 101 ) ,10: (0 92 95 63 33 31 29 27 30 28 26 34 50 32 89 91 101 ) ,;0,0,100998,386906,742708,812754,698059,557406,396134,207104,83972,22852,3986,173;0,0,170159,809096,1768980,2054089,1760853,1367069,947643,499070,211458,59951,9723,173
RCdp202;1vehc2pcs90bp;true;true;13462;13462;13366.8;13462;285.334;51.6813;285.334;3600;1;1: (0 1 3 5 45 6 7 8 46 4 2 55 101 ) ,2: (0 39 36 42 44 41 38 40 43 35 37 72 54 101 ) ,3: (0 64 23 21 48 18 19 49 22 20 24 89 91 101 ) ,4: (0 65 99 52 57 86 87 59 97 75 74 58 77 25 83 101 ) ,5: (0 69 88 79 73 78 53 98 90 101 ) ,6: (0 81 61 68 101 ) ,7: (0 82 12 14 47 16 15 11 9 10 13 17 60 100 70 101 ) ,8: (0 92 95 63 33 28 26 27 29 31 30 32 34 50 93 94 80 101 ) ,9: (0 96 71 67 62 85 76 51 84 56 66 101 ) ,;0,0,171041,1168253,2938649,4354203,4947243,4322362,2909988,1526834,679143,295645,121528,36863,6682,660,42;0,0,436167,3877994,11526622,19233863,24007896,24106127,19104829,11977099,5904819,2472558,906115,287248,61282,6594,275
RCdp203;1vehc2pcs90bp;true;true;11841.3;11841.3;11822.7;11841.3;999.736;771.263;999.736;3600;1;1: (0 1 3 5 45 46 8 7 6 4 2 100 70 101 ) ,2: (0 61 42 39 36 43 44 41 38 40 35 37 72 71 93 96 54 81 101 ) ,3: (0 64 85 63 89 76 23 21 48 18 19 49 22 20 51 84 56 66 101 ) ,4: (0 65 99 52 86 87 74 59 97 75 58 77 25 24 57 83 101 ) ,5: (0 69 88 60 79 73 78 53 98 55 68 101 ) ,6: (0 90 82 11 15 9 10 13 16 17 47 14 12 101 ) ,7: (0 91 92 95 62 33 32 30 27 26 28 29 31 34 50 67 94 80 101 ) ,;0,0,206629,1275996,3606031,6902951,11189419,15762486,19205998,22005626,23377475,22095893,18185926,12577325,7108928,3052227,951080,210547,28674,1468,167,15;0,0,231696,1486007,4408507,8637519,14313226,20473743,25043172,28635874,30408574,28610257,23248141,15828178,8756428,3634973,1070599,223292,29625,1569,167,15
RCdp204;1vehc2pcs90bp;false;false;1E+11;-2.49999E+13;-2.49999E+13;-1000000000;3600;3600;3600;3600;1;0;0,0,170051,1230201,4055623,8015273,15147912,29453628,46206783,54641134,52309861,44139483,32060475,19414184,9750888,4083916,1431450,411162,92972,15513,1536,34;0,0,160692,1130150,3657670,7072016,13027630,25153413,39273313,46208928,44190262,37501836,27496382,16868998,8612983,3646273,1273955,363156,79685,13146,1373,34
RCdp205;1vehc2pcs90bp;true;true;14012.8;14012.8;13902.4;14012.8;317.878;35.021;317.878;3600;1;1: (0 2 45 5 46 8 7 6 4 3 1 70 100 101 ) ,2: (0 65 83 64 19 23 21 48 18 49 22 24 20 66 101 ) ,3: (0 69 88 79 73 78 53 98 55 101 ) ,4: (0 72 36 39 42 44 40 38 41 43 35 37 54 101 ) ,5: (0 82 12 14 47 16 15 11 9 10 13 17 60 101 ) ,6: (0 90 99 52 57 86 87 59 75 97 74 25 77 58 101 ) ,7: (0 92 62 85 63 76 51 84 56 91 80 101 ) ,8: (0 94 67 71 96 81 61 68 101 ) ,9: (0 95 33 30 27 28 26 29 31 34 32 89 50 93 101 ) ,;0,0,167385,898776,2155381,3066731,3525548,3183729,2305541,1344586,631245,258948,78213,15885,1661,51;0,0,583863,4351332,12908347,21883893,27352189,25963267,18825373,10357080,4542488,1723025,525609,110633,11927,1443
RCdp206;1vehc2pcs90bp;true;true;13108;13108;12911.8;13087.2;810.231;82.412;341.987;3600;19;1: (0 61 81 94 67 71 93 96 101 ) ,2: (0 65 99 52 86 57 23 21 18 19 49 20 22 24 66 101 ) ,3: (0 72 42 44 39 38 36 40 43 41 35 37 54 101 ) ,4: (0 82 12 14 47 16 15 11 59 75 97 87 9 13 17 10 101 ) ,5: (0 83 64 84 85 51 76 89 48 25 77 58 74 101 ) ,6: (0 88 2 45 5 46 8 7 6 4 3 1 100 70 68 101 ) ,7: (0 90 69 98 53 78 73 79 60 55 101 ) ,8: (0 92 95 62 63 33 30 31 29 27 28 26 32 34 50 56 91 80 101 ) ,;0,0,169280,952474,2357990,4231478,5771946,6222652,5532184,4076070,2439046,1208645,408013,96091,23415,3123,463,34,3;0,0,666414,5636128,18127140,36853835,51129377,54947323,49064456,37621758,23475887,11923344,4490031,1217056,255193,32791,4879,41,3
RCdp207;1vehc2pcs90bp;true;true;12092.9;12092.9;12010.7;12092.9;1859.96;568.359;1859.96;3600;1;1: (0 65 83 57 23 21 18 19 49 22 64 66 90 101 ) ,2: (0 69 98 53 12 14 47 17 16 15 13 9 11 10 60 55 101 ) ,3: (0 72 71 93 94 67 62 85 51 76 89 84 56 91 101 ) ,4: (0 81 61 42 44 40 36 35 37 38 39 43 41 54 96 101 ) ,5: (0 82 99 52 86 59 87 75 97 74 58 77 25 48 20 24 101 ) ,6: (0 88 78 73 79 7 6 2 8 5 3 1 45 46 4 100 70 68 101 ) ,7: (0 95 63 33 30 31 29 27 28 26 32 34 50 92 80 101 ) ,;0,0,144158,1038546,3353942,7981833,15833370,24621944,28653324,26440168,19135147,10380153,4241354,1320270,343619,77899,12751,1385,144,6;0,0,245118,2142542,7994643,21026443,43177690,68398805,81245632,76036258,55975923,31624618,13314918,4102780,1069696,263488,41655,3146,144,6
RCdp208;1vehc2pcs90bp;false;false;1E+11;-2.49999E+13;-2.49999E+13;-1000000000;3600;3600;3600;3600;1;0;0,0,254970,1884844,6817836,13461051,21573990,31786020,41448489,45631620,42812391,34373783,23753699,14217510,7241240,3163281,1114974,288696,44938,1892,27;0,0,240348,1747672,6258392,12092748,18966483,27889557,36589796,40218928,37543450,30226029,21078340,12766637,6588248,2936019,1050700,274553,42860,1778,27
Rdp101;1vehc2pcs90bp;true;true;21747.6;21747.6;21700.4;21747.6;0.994868;0.4371;0.994636;3600;1;1: (0 2 87 97 13 101 ) ,2: (0 5 61 85 37 93 101 ) ,3: (0 12 54 24 80 101 ) ,4: (0 14 44 38 43 101 ) ,5: (0 21 73 41 56 4 101 ) ,6: (0 27 31 88 7 101 ) ,7: (0 28 76 79 3 68 77 101 ) ,8: (0 29 78 34 35 101 ) ,9: (0 33 81 50 101 ) ,10: (0 36 47 19 8 46 17 101 ) ,11: (0 39 23 67 55 25 101 ) ,12: (0 40 26 101 ) ,13: (0 45 83 84 60 89 101 ) ,14: (0 52 101 ) ,15: (0 53 101 ) ,16: (0 59 99 94 96 101 ) ,17: (0 62 11 90 10 101 ) ,18: (0 63 64 49 48 101 ) ,19: (0 65 71 9 66 1 101 ) ,20: (0 69 30 51 20 32 70 101 ) ,21: (0 72 75 22 74 58 101 ) ,22: (0 82 18 6 101 ) ,23: (0 92 42 15 57 101 ) ,24: (0 95 98 16 86 91 100 101 ) ,;0,0,8854,36554,54042,32337,3927,41,0,0;0,0,18448,90119,151469,96827,17122,502,0,0
Rdp102;1vehc2pcs90bp;true;true;20477.2;20477.2;20477.2;20477.2;3.05479;3.05441;3.05441;3600;1;1: (0 12 29 78 34 35 101 ) ,2: (0 14 44 38 43 100 37 101 ) ,3: (0 27 30 51 9 20 32 70 101 ) ,4: (0 28 76 79 54 24 80 101 ) ,5: (0 36 47 19 8 46 82 101 ) ,6: (0 40 53 101 ) ,7: (0 42 15 41 74 21 101 ) ,8: (0 50 33 81 3 68 77 101 ) ,9: (0 52 62 11 90 10 101 ) ,10: (0 63 64 49 48 7 101 ) ,11: (0 65 71 66 1 101 ) ,12: (0 69 31 88 101 ) ,13: (0 72 39 23 67 55 25 101 ) ,14: (0 73 22 75 56 4 26 101 ) ,15: (0 83 45 18 6 101 ) ,16: (0 87 57 2 58 101 ) ,17: (0 92 98 85 61 84 5 60 89 101 ) ,18: (0 94 96 99 59 97 13 101 ) ,19: (0 95 91 16 86 17 93 101 ) ,;0,0,9187,54111,141868,198177,184165,121171,54621,7020,167;0,0,11052,76066,216705,324074,349034,276228,136968,24642,592
Rdp103;1vehc2pcs90bp;true;true;17994.7;17994.7;17951.8;17994.7;54.4303;12.1708;54.4301;3600;1;1: (0 16 86 44 38 14 91 100 37 101 ) ,2: (0 21 72 22 75 56 4 26 101 ) ,3: (0 27 88 52 101 ) ,4: (0 28 76 79 29 24 68 80 12 101 ) ,5: (0 31 62 11 63 90 10 101 ) ,6: (0 36 64 49 19 7 101 ) ,7: (0 39 23 67 55 25 54 101 ) ,8: (0 40 53 101 ) ,9: (0 42 43 15 41 74 73 58 101 ) ,10: (0 50 33 81 78 3 77 101 ) ,11: (0 51 65 71 9 35 34 101 ) ,12: (0 69 30 20 66 32 70 1 101 ) ,13: (0 83 45 8 46 47 48 82 18 101 ) ,14: (0 89 60 5 84 17 61 93 101 ) ,15: (0 92 98 85 59 96 99 6 101 ) ,16: (0 94 95 97 87 57 2 13 101 ) ,;0,0,14860,116943,469097,913085,1039818,650170,225353,22584,95;0,0,30908,340219,1595377,3435201,4356377,3289049,1362426,180927,4541
Rdp104;1vehc2pcs90bp;true;true;16161.1;16161.1;16032;16160.4;3305.56;135.433;2583.73;3600;5;1: (0 2 57 15 41 22 74 73 21 40 101 ) ,2: (0 5 61 16 86 17 84 60 89 101 ) ,3: (0 12 80 68 29 24 55 25 54 101 ) ,4: (0 27 69 76 79 34 78 3 77 28 101 ) ,5: (0 31 10 63 90 32 66 20 30 70 101 ) ,6: (0 50 33 81 9 35 65 71 51 1 101 ) ,7: (0 53 101 ) ,8: (0 59 85 91 44 38 14 43 42 100 101 ) ,9: (0 72 75 56 23 67 39 4 26 101 ) ,10: (0 82 48 47 46 8 45 83 18 101 ) ,11: (0 88 62 11 64 49 36 19 7 52 101 ) ,12: (0 92 37 98 93 99 96 6 101 ) ,13: (0 94 95 97 87 13 58 101 ) ,;0,0,19748,163337,810093,2426856,4365908,4774290,2935610,801496,67762,6;0,0,123957,2205923,14836686,49004505,93095345,105294146,67062490,19203254,1417816,6
Rdp105;1vehc2pcs90bp;true;true;19487.7;19487.7;19385.1;19486.5;12.2246;1.30459;9.10674;3600;5;1: (0 2 15 57 87 97 101 ) ,2: (0 5 61 16 86 91 100 93 101 ) ,3: (0 6 94 13 58 101 ) ,4: (0 12 29 79 78 34 35 77 101 ) ,5: (0 21 73 75 22 41 74 4 101 ) ,6: (0 27 30 51 9 81 50 1 101 ) ,7: (0 28 76 3 68 54 24 80 101 ) ,8: (0 33 65 71 66 20 32 70 101 ) ,9: (0 47 36 19 49 46 48 101 ) ,10: (0 52 82 7 18 89 101 ) ,11: (0 53 40 26 101 ) ,12: (0 63 64 11 90 10 101 ) ,13: (0 69 31 62 88 101 ) ,14: (0 72 39 23 67 56 55 25 101 ) ,15: (0 83 45 8 84 17 60 101 ) ,16: (0 92 42 14 44 38 43 37 101 ) ,17: (0 95 59 98 85 99 96 101 ) ,;0,0,11286,46003,94275,110236,79921,35573,6119,217;0,0,62411,404462,1066414,1463990,1149580,489596,71177,1788
Rdp106;1vehc2pcs90bp;true;true;18683.4;18683.4;18620.7;18683.4;69.4681;10.5641;69.4679;3600;1;1: (0 5 45 8 83 84 17 60 101 ) ,2: (0 12 29 79 78 81 1 101 ) ,3: (0 26 39 23 67 55 4 25 101 ) ,4: (0 27 69 30 51 9 35 34 3 77 101 ) ,5: (0 28 76 68 54 24 80 101 ) ,6: (0 31 63 11 64 90 10 101 ) ,7: (0 42 15 57 87 97 13 101 ) ,8: (0 48 47 36 19 49 46 82 101 ) ,9: (0 50 33 65 71 66 20 32 70 101 ) ,10: (0 52 62 88 7 18 89 101 ) ,11: (0 53 40 58 101 ) ,12: (0 73 41 22 75 56 74 72 21 101 ) ,13: (0 85 61 16 86 91 100 98 93 101 ) ,14: (0 94 92 59 99 96 6 101 ) ,15: (0 95 37 14 44 38 43 2 101 ) ,;0,0,18819,111650,350461,674053,880193,779536,431589,126784,10199;0,0,56923,499399,1883873,3934198,5556448,5239278,2861206,719418,43419
Rdp107;1vehc2pcs90bp;true;true;17394.8;17394.8;17299.7;17394.8;482.81;44.2728;482.809;3600;1;1: (0 2 57 15 41 22 75 56 4 74 73 101 ) ,2: (0 21 72 39 23 67 55 25 54 26 101 ) ,3: (0 27 69 31 88 52 101 ) ,4: (0 28 76 79 78 29 24 68 80 12 101 ) ,5: (0 30 32 90 63 10 70 101 ) ,6: (0 42 43 14 44 38 86 16 91 100 101 ) ,7: (0 48 47 36 46 8 83 60 101 ) ,8: (0 50 33 81 9 35 34 3 77 101 ) ,9: (0 51 71 65 66 20 1 101 ) ,10: (0 53 40 58 101 ) ,11: (0 59 92 37 98 85 99 96 6 101 ) ,12: (0 62 11 64 49 19 7 82 18 101 ) ,13: (0 89 5 45 84 17 61 93 101 ) ,14: (0 94 95 97 87 13 101 ) ,;0,0,16841,99732,369776,881020,1536678,1870569,1624511,720311,114598;0,0,45811,523155,2747610,7453356,14270508,19520895,17849760,7920681,1124695
Rdp108;1vehc2pcs90bp;true;true;15708.5;15708.5;15597.1;15708.5;2011.45;195.513;2011.45;3600;1;1: (0 12 80 68 29 24 55 25 54 26 101 ) ,2: (0 18 82 48 47 46 8 45 83 60 89 101 ) ,3: (0 27 69 31 10 63 90 32 70 1 101 ) ,4: (0 28 76 79 81 9 51 33 50 101 ) ,5: (0 30 20 66 65 71 35 34 78 3 77 101 ) ,6: (0 40 73 75 56 23 67 39 4 101 ) ,7: (0 53 21 72 74 22 41 2 58 101 ) ,8: (0 88 62 11 64 49 36 19 7 52 101 ) ,9: (0 94 92 37 14 44 38 86 16 91 100 98 6 101 ) ,10: (0 95 59 99 5 84 17 61 85 93 96 101 ) ,11: (0 97 42 43 15 57 87 13 101 ) ,;0,0,21944,167233,854979,2805492,5704384,7506400,6194126,2560189,443031,2530;0,0,62086,845065,5827099,21738590,47455184,66592227,58463823,26351857,4638547,31474
Rdp109;1vehc2pcs90bp;true;true;17956.9;17956.9;17842.2;17956.9;45.9335;3.59791;45.9333;3600;1;1: (0 2 57 15 43 100 37 101 ) ,2: (0 5 83 8 45 84 17 60 101 ) ,3: (0 21 73 41 22 74 56 4 101 ) ,4: (0 27 69 30 51 81 50 101 ) ,5: (0 28 12 29 24 80 68 101 ) ,6: (0 31 19 47 49 36 46 48 101 ) ,7: (0 33 9 71 65 66 20 1 101 ) ,8: (0 42 14 38 44 16 86 91 93 101 ) ,9: (0 52 88 7 82 18 89 101 ) ,10: (0 53 40 26 101 ) ,11: (0 62 11 64 63 90 32 10 70 101 ) ,12: (0 72 75 23 67 39 25 55 54 101 ) ,13: (0 76 3 79 78 34 35 77 101 ) ,14: (0 94 87 97 13 58 101 ) ,15: (0 95 59 92 98 85 61 99 96 6 101 ) ,;0,0,13596,74487,236847,406059,417195,228070,69476,10358,278;0,0,61915,602330,2494282,4776802,5370403,3415307,1082669,147204,3453
Rdp110;1vehc2pcs90bp;true;true;17095.5;17095.5;16902.2;17063.9;1456.17;15.6964;315.108;3600;73;1: (0 2 41 22 74 73 57 15 43 42 101 ) ,2: (0 5 83 8 45 17 84 60 101 ) ,3: (0 9 35 71 65 66 20 1 101 ) ,4: (0 21 72 75 56 23 67 39 25 55 4 101 ) ,5: (0 27 69 70 30 51 81 34 78 33 101 ) ,6: (0 28 12 80 68 3 77 50 101 ) ,7: (0 31 19 47 49 36 46 48 101 ) ,8: (0 52 7 82 18 89 101 ) ,9: (0 53 58 40 26 101 ) ,10: (0 76 79 29 24 54 101 ) ,11: (0 88 62 11 64 63 90 32 10 101 ) ,12: (0 94 87 97 13 101 ) ,13: (0 95 59 98 85 61 93 99 96 6 101 ) ,14: (0 100 44 16 86 38 14 91 37 92 101 ) ,;0,0,16123,106335,418396,980234,1300516,967927,371491,60819,1226;0,0,310986,4187245,24470989,70351851,105794774,84959818,34828890,7590323,226824
Rdp111;1vehc2pcs90bp;true;true;17225.2;17225.2;17011;17205.9;1492.43;33.0392;689.996;3600;23;1: (0 2 57 15 43 41 22 74 58 101 ) ,2: (0 6 99 93 59 96 101 ) ,3: (0 19 64 49 36 47 7 52 101 ) ,4: (0 21 72 75 23 67 39 55 25 54 101 ) ,5: (0 27 101 ) ,6: (0 28 76 79 78 29 24 68 80 12 101 ) ,7: (0 31 88 62 11 63 90 10 101 ) ,8: (0 42 14 44 38 86 16 91 100 37 101 ) ,9: (0 50 33 81 51 9 71 35 34 3 77 101 ) ,10: (0 53 40 73 56 4 26 101 ) ,11: (0 69 30 20 65 66 32 70 1 101 ) ,12: (0 82 48 46 45 8 83 18 101 ) ,13: (0 92 98 85 61 84 17 5 60 89 101 ) ,14: (0 94 95 97 87 13 101 ) ,;0,0,14500,95954,392743,1017249,1583287,1573572,1076314,401139,51548;0,0,116124,1752116,10824367,33477044,55367599,57415200,39884611,13946968,1377130
Rdp112;1vehc2pcs90bp;false;true;1E+11;15999.9;15821.2;15999.9;3600;116.48;3447.89;3600;1;0;0,0,18543,142207,830558,3011410,6045855,6710131,4574054,1759447,189438;0,0,101468,1714225,14323833,60402158,133127444,157590473,110929766,43379181,4240395
Rdp201;1vehc2pcs90bp;true;true;13370.5;13370.5;13323.8;13370;40.3204;5.27826;31.006;3600;3;1: (0 2 42 15 43 37 100 91 93 101 ) ,2: (0 5 83 45 82 47 36 49 46 48 101 ) ,3: (0 21 73 57 87 97 96 13 101 ) ,4: (0 27 31 63 64 11 19 62 88 7 18 8 84 17 60 89 101 ) ,5: (0 28 12 29 76 50 3 68 54 4 55 25 24 80 101 ) ,6: (0 33 65 71 9 51 81 79 78 34 35 77 101 ) ,7: (0 52 69 30 90 10 20 66 32 70 1 101 ) ,8: (0 53 40 26 101 ) ,9: (0 72 39 67 23 75 22 41 56 74 58 101 ) ,10: (0 95 59 92 98 14 38 44 16 61 86 85 99 94 6 101 ) ,;0,0,26379,118294,255906,361628,395558,398474,382225,303069,198984,106794,44209,14057,2678,501,163,23;0,0,72610,515540,1442412,2277006,2675869,2918175,2904971,2330933,1634430,976076,446007,138502,23369,2903,254,23
Rdp202;1vehc2pcs90bp;false;true;1E+11;12292.8;12187.2;12292.8;3600;97.8139;3420.16;3600;1;0;0,0,43511,234906,667011,1374955,2280307,3413662,4261723,4623477,4472485,3807705,2784433,1690638,836811,325828,91828,17270,1156,128,23;0,0,155193,1569112,6529579,16242634,31747534,54575457,78960724,98906735,110771956,106202343,86069473,59360384,33747351,15292354,5145645,1183289,173114,8009,23
Rdp203;1vehc2pcs90bp;false;true;1E+11;10830.6;10738.6;10830.6;3600;321.489;3193.13;3600;1;0;0,0,48251,247721,730819,1764459,3378790,5153697,6594140,7809697,8606863,8528994,7510261,5676248,3558287,1736624,698654,243542,81641,29009,11165,4531,1182,152,17,15,13,11,10;0,0,96980,761347,3088485,8264784,16630400,26695179,36644885,46282958,53954451,57797331,56667544,48683116,34173983,18847122,7908241,2506575,647955,150447,29990,5596,1182,152,17,15,13,11,10
Rdp204;1vehc2pcs90bp;false;false;1E+11;9319.18;9319.18;9319.18;3600;3600;3600;3600;1;0;0,0,53407,267815,734349,2095346,4969861,9604279,15689069,22146958,28120912,33573582,38102862,40822534,41278289,38766502,33497724,26488220,18683681,11309267,5591787,2089477,524125,97203,14818,1668,187,31,8;0,0,53208,255641,662284,1858540,4415363,8542718,13953651,19731105,25137347,30117409,34351806,36918616,37513346,35523482,30976346,24709228,17625624,10794932,5388238,2030473,517422,96774,14818,1668,187,31,8
Rdp205;1vehc2pcs90bp;true;true;11553.5;11553.5;11442.2;11550.3;1267.35;56.8875;950.524;3600;3;1: (0 5 83 45 82 47 36 46 8 18 84 17 60 89 101 ) ,2: (0 21 73 72 39 67 23 75 41 22 74 56 4 25 55 54 24 80 68 77 101 ) ,3: (0 27 69 30 71 65 35 66 20 32 10 70 1 101 ) ,4: (0 28 12 76 33 51 9 81 29 34 78 79 3 50 26 53 101 ) ,5: (0 40 2 87 15 43 57 97 37 100 91 93 13 58 101 ) ,6: (0 52 31 88 62 11 63 90 64 49 19 7 48 101 ) ,7: (0 95 59 92 98 42 14 44 38 86 16 61 85 99 96 94 6 101 ) ,;0,0,30300,150455,457577,1115317,1922444,2592917,3031649,3058701,2683327,2129053,1507045,964919,556279,258336,71744,11941,461,41;0,0,99000,856142,3720144,10703261,21040823,32448944,43239033,48533621,43983890,33207123,21877200,13342241,7833839,4035495,1371497,276139,21231,45
Rdp206;1vehc2pcs90bp;false;true;1E+11;10888.5;10802.6;10888.5;3600;489.583;3252.06;3600;1;0;0,0,49735,227560,669394,1618980,3157602,5439190,8323963,11126117,13058777,13448114,11789447,9041750,6016255,3390619,1592055,572528,137366,27766,3856,794,168,3;0,0,113105,788852,3110909,8613758,18580823,34231932,54052386,74386466,88511410,90120074,78023409,59179475,38610404,20927371,9099742,3066689,706746,113259,8846,1119,182,3
Rdp207;1vehc2pcs90bp;false;true;1E+11;10035.9;9985.3;10035.9;3600;991.097;3555.34;3600;1;0;0,0,46344,207341,515620,1259816,2637380,4701019,7313442,10050250,12256704,13484116,13647714,12875937,11144525,8917569,6551036,4209430,2279939,981801,334665,83916,14234,2908,521,61,9;0,0,64000,373404,1262314,3505260,7795792,14279913,22552826,31245999,38504583,42816955,43371995,40605941,35540302,29325257,22252390,14684403,8225823,3717062,1330285,358177,63264,6973,537,61,9
Rdp208;1vehc2pcs90bp;false;false;1E+11;9292.3;9292.3;9292.3;3600;3600;3600;3600;1;0;0,0,65840,290765,751621,2114787,5092008,10013552,16388485,23268543,29756359,35007047,38208728,38410310,34840097,28700353,20927783,12930278,6702045,2913109,1063445,334812,89596,19484,3752,617,141,45,2;0,0,65840,291135,761196,2165941,5256850,10398094,17061683,24306045,31132286,36709050,40128309,40404788,36831280,30583294,22502240,14065799,7386513,3234414,1168938,361880,94053,19748,3752,617,141,45,2
Rdp209;1vehc2pcs90bp;false;true;1E+11;10752.8;10648.5;10752.8;3600;173.913;3200.59;3600;1;0;0,0,50537,276100,801064,1897416,3469311,5270296,6623886,7129277,6545403,5115277,3319081,1775246,765955,305552,96897,22895,5760,960,161,20;0,0,165471,1703817,6983202,19478953,40810865,66547498,86877754,94134577,86444882,68258054,44572779,22906813,9187688,3229455,901668,150436,11383,960,161,20
Rdp210;1vehc2pcs90bp;true;true;11052;11052;10986.5;11052;1049.5;180.772;1049.5;3600;1;1: (0 2 57 42 15 43 14 100 37 93 96 101 ) ,2: (0 18 45 82 48 47 36 46 8 83 84 17 5 60 89 101 ) ,3: (0 21 73 72 39 67 23 56 75 22 41 74 4 55 25 54 26 101 ) ,4: (0 27 69 30 51 33 71 65 35 66 20 70 1 101 ) ,5: (0 28 12 76 3 79 81 9 34 78 29 24 80 68 77 50 101 ) ,6: (0 52 7 88 62 11 64 49 19 63 90 32 10 31 101 ) ,7: (0 53 40 87 97 95 94 13 58 101 ) ,8: (0 59 92 98 85 91 44 38 86 16 61 99 6 101 ) ,;0,0,41459,216103,706703,1849058,3519123,5486654,6964112,7438024,6838711,5626597,3895220,2236556,1075902,402797,122117,30015,4392,477,35;0,0,77044,659951,3044243,8890738,18293933,29826910,38300714,40615737,37127561,30344535,20943165,11724175,5248037,1782651,434632,69280,7525,985,171
Rdp211;1vehc2pcs90bp;false;true;1E+11;9565.86;9547.54;9565.86;3600;2475.81;2475.81;3600;1;0;0,0,46423,268301,1000448,3290465,8003898,15146928,22702524,29652233,34763245,36840974,34542940,29095569,21677048,13767298,7156319,3014478,1053954,335525,83896,14632,1185,175,7;0,0,50778,323812,1314445,4445567,10959011,20884994,31614280,41423080,48416009,51063752,47699070,39743586,29298274,18445784,9641474,4087028,1467377,508156,122996,16665,1185,175,7
Cdp101;1vehc4pcs30_50_70bp;false;true;1E+11;31586.8;30713.7;31362.5;3600;0.734291;13.5514;3600;13129;0;0,732,3647,10100,36657,37723,52163,69305,28378,17138,7187,1095,144;0,918670,9359202,30921697,109971118,133736024,209998687,254188547,129360192,75046421,22400482,2643006,198376
Cdp102;1vehc4pcs30_50_70bp;false;true;1E+11;31140.5;30550.6;31011.5;3600;3.8642;108.543;3600;1220;0;0,13576,39680,81380,152241,175452,172150,167467,72390,34876,11299,1610,151;0,10188114,32143548,68079972,116006212,141170195,128238107,112435755,49175883,23944155,7552790,1220827,69692
Cdp103;1vehc4pcs30_50_70bp;false;true;1E+11;30571.6;30104.2;30528.7;3600;37.0604;729.236;3600;135;0;0,55794,121162,266488,412090,549844,510766,368964,154798,59530,12462,1784,118;0,11055108,24182773,50403917,74873963,103510545,87741976,60589230,25520740,8804008,1785373,230504,10453
Cdp104;1vehc4pcs30_50_70bp;false;true;1E+11;30539.6;30151;30528.9;3600;150.723;2729.81;3600;7;0;0,179505,474878,758575,1146780,1377880,1145210,861999,408927,173511,49649,9422,766;0,17636321,45018119,72938900,106524123,121686927,98198231,70380908,32880200,12853775,3343974,577882,28082
Cdp105;1vehc4pcs30_50_70bp;false;true;1E+11;31849.6;31185.4;31667.4;3600;0.770126;11.8883;3600;14663;0;0,1086,2374,6839,33680,35321,44603,52361,18329,11613,4389,550,71;0,5191316,15496950,46723908,197913231,246646840,324993716,330960426,119208707,72491994,22497799,1884167,139406
Cdp106;1vehc4pcs30_50_70bp;false;true;1E+11;31572.9;31127.8;31411.5;3600;1.12471;10.8962;3600;12108;0;0,1895,4419,13700,38549,44834,60152,67556,29240,17552,5550,623,48;0,9850089,19729402,64699312,168076982,243243678,350161064,363847123,159320474,92835476,23926884,2994065,207908
Cdp107;1vehc4pcs30_50_70bp;false;true;1E+11;31211.3;30631.9;31017.7;3600;0.797251;15.9366;3600;10728;0;0,783,2835,10467,47183,56203,72948,79833,30040,17099,4735,539,62;0,3551021,12435649,47081036,160756351,234931741,306122629,295034344,130478045,71776074,16871175,2226113,218775
Cdp108;1vehc4pcs30_50_70bp;false;true;1E+11;31282.7;30729.9;31144.8;3600;1.67726;32.5022;3600;4988;0;0,9621,11529,26773,51272,61964,57555,65269,27380,15844,5023,642,99;0,37864920,43582068,107953266,191199079,269069079,246154214,227939006,97690164,51800668,13809806,2308911,161006
Cdp109;1vehc4pcs30_50_70bp;false;true;1E+11;31116.6;30650.5;31032.5;3600;2.80541;85.1339;3600;1677;0;0,11819,25761,83028,158970,248895,236825,219764,98175,53690,15105,2812,239;0,13255023,28894210,86590401,155481610,270891887,254567107,216519869,105797053,55037100,13463105,2366142,138087
Cdp201;1vehc4pcs30_50_70bp;false;true;1E+11;12396.7;12143.4;12370.1;3600;36.3536;1512.16;3600;21;0;0,0,0,0,53392,0,0,252988,717,5472,622018,37446,68482,1081870,94330,235913,1012788,165257,261767,470257,113482,124721,122945,45058,24537,10173,3107,450,39;0,0,0,0,1420358,0,0,13194483,101131,522916,48598121,2193475,5426798,86730992,5622545,14340690,67436666,8149530,12707070,25428588,4997143,5688253,5875346,1662502,1101921,426673,112564,15042,952
